gene_id	gene_symbol	description	scientific_name	common_name	tax_id	genomic_range	orientation	location	gene_type	transcript_accession	transcript_name	transcript_length	transcript_cds_coords	protein_accession	isoform_name	protein_length	protein_name
112653200	ACE2	angiotensin converting enzyme 2	Canis lupus dingo	dingo	286419	NW_023365275.1:11774892-11815339	-	chr X	PROTEIN_CODING	XM_025437149.2	transcript variant X2	2811	XM_025437149.2:1-2415	XP_025292934.2		804	angiotensin-converting enzyme 2
112812691	ACE2	angiotensin converting enzyme 2	Callorhinus ursinus	northern fur seal	34884	NW_020313078.1:32140515-32180363	+	chr Un	PROTEIN_CODING	XM_025857612.1		2825	XM_025857612.1:71-2491	XP_025713397.1		806	angiotensin-converting enzyme 2
112871621	ACE2	angiotensin converting enzyme 2	Puma concolor	puma	9696	NW_020340092.1:6745220-6786435	+	chr Un	PROTEIN_CODING	XM_025934632.1		2510	XM_025934632.1:71-2488	XP_025790417.1		805	angiotensin-converting enzyme 2
112910549	ACE2	angiotensin converting enzyme 2	Vulpes vulpes	red fox	9627	NW_020356667.1:1815038-1855127	-	chr Un	PROTEIN_CODING	XM_025986728.1	transcript variant X2	2994	XM_025986728.1:182-2596	XP_025842513.1		804	angiotensin-converting enzyme 2
112910549	ACE2	angiotensin converting enzyme 2	Vulpes vulpes	red fox	9627	NW_020356667.1:1815038-1855127	-	chr Un	PROTEIN_CODING	XM_025986727.1	transcript variant X1	3028	XM_025986727.1:182-2596	XP_025842512.1		804	angiotensin-converting enzyme 2
112943996	ACE2	angiotensin converting enzyme 2	Nothoprocta perdicaria		30464	NW_020454738.1:1289756-1316818	-	chr Un	PROTEIN_CODING	XM_026035320.1		2542	XM_026035320.1:1-2424	XP_025891105.1		807	angiotensin-converting enzyme 2
112976192	ACE2	angiotensin converting enzyme 2	Apteryx rowi	Okarito brown kiwi	308060	NW_020450990.1:268852-297351	-	chr Un	PROTEIN_CODING	XM_026087161.1		2427	XM_026087161.1:1-2427	XP_025942946.1		808	angiotensin-converting enzyme 2
112995661	ACE2	angiotensin converting enzyme 2	Dromaius novaehollandiae	emu	8790	NW_020453859.1:3747015-3774068	+	chr Un	PROTEIN_CODING	XM_026120784.1		3667	XM_026120784.1:159-2573	XP_025976569.1		804	angiotensin-converting enzyme 2
113020413	ace2	angiotensin I converting enzyme 2	Astatotilapia calliptera	eastern happy	8154	NC_039302.1:12068396-12079616	+	chr 1	PROTEIN_CODING	XM_026164370.1		2861	XM_026164370.1:68-2479	XP_026020155.1		803	angiotensin-converting enzyme 2
113111073	ace2	angiotensin I converting enzyme 2	Carassius auratus	goldfish	7957	NC_039253.1:13175768-13184112	+	chr 11	PROTEIN_CODING	XM_026275528.1		2516	XM_026275528.1:38-2476	XP_026131313.1		812	angiotensin-converting enzyme 2
113138040	ace2	angiotensin I converting enzyme 2	Mastacembelus armatus	zig-zag eel	205130	NC_046635.1:5493447-5503836	+	chr 3	PROTEIN_CODING	XM_026320164.2		3444	XM_026320164.2:662-3085	XP_026175949.1		807	angiotensin-converting enzyme 2
113174017	ace2	angiotensin I converting enzyme 2	Anabas testudineus	climbing perch	64144	NC_046612.1:12953154-12997693	-	chr 3	PROTEIN_CODING	XM_026377648.1	transcript variant X2	2635	XM_026377648.1:162-2462	XP_026233433.1	isoform X2	766	angiotensin-converting enzyme 2
113174017	ace2	angiotensin I converting enzyme 2	Anabas testudineus	climbing perch	64144	NC_046612.1:12953154-12997693	-	chr 3	PROTEIN_CODING	XM_026377646.1	transcript variant X1	2736	XM_026377646.1:143-2563	XP_026233431.1	isoform X1	806	angiotensin-converting enzyme 2
113188420	Ace2	angiotensin converting enzyme 2	Urocitellus parryii	Arctic ground squirrel	9999	NW_020540061.1:901241-946204	-	chr Un	PROTEIN_CODING	XM_026396721.1	transcript variant X2	2647	XM_026396721.1:76-2418	XP_026252506.1	isoform X2	780	angiotensin-converting enzyme 2
113188420	Ace2	angiotensin converting enzyme 2	Urocitellus parryii	Arctic ground squirrel	9999	NW_020540061.1:901241-946204	-	chr Un	PROTEIN_CODING	XM_026396720.1	transcript variant X1	2529	XM_026396720.1:76-2529	XP_026252505.1	isoform X1	817	angiotensin-converting enzyme 2
113240702	ACE2	angiotensin converting enzyme 2	Ursus arctos horribilis		116960	NW_020656176.1:67564-141730	+	chr Un	PROTEIN_CODING	XM_026478080.1	transcript variant X1	3971	XM_026478080.1:698-3115	XP_026333865.1		805	angiotensin-converting enzyme 2
113240702	ACE2	angiotensin converting enzyme 2	Ursus arctos horribilis		116960	NW_020656176.1:67564-141730	+	chr Un	PROTEIN_CODING	XM_026478081.1	transcript variant X2	4052	XM_026478081.1:779-3196	XP_026333866.1		805	angiotensin-converting enzyme 2
113416856	ACE2	angiotensin converting enzyme 2	Notechis scutatus	mainland tiger snake	8663	NW_020716678.1:5878137-5911308	+	chr Un	PROTEIN_CODING	XM_026674969.1		2583	XM_026674969.1:5-2491	XP_026530754.1		828	LOW QUALITY PROTEIN: angiotensin-converting enzyme 2
113445202	ACE2	angiotensin converting enzyme 2	Pseudonaja textilis		8673	NW_020769376.1:2280742-2310525	-	chr Un	PROTEIN_CODING	XM_026714269.1		2583	XM_026714269.1:5-2491	XP_026570054.1		828	angiotensin-converting enzyme 2
113480767	ACE2	angiotensin converting enzyme 2	Athene cunicularia	burrowing owl	194338	NW_020799091.1:80714247-80743638	-	chr 1	PROTEIN_CODING	XM_026849924.1		3274	XM_026849924.1:187-2691	XP_026705725.1		834	angiotensin-converting enzyme 2
113547458	ace2	angiotensin I converting enzyme 2	Pangasianodon hypophthalmus	striped catfish	310915	NC_047619.1:14789319-14801697	-	chr 25	PROTEIN_CODING	XM_026947810.2	transcript variant X2	2463	XM_026947810.2:224-2191	XP_026803611.1	isoform X2	655	angiotensin-converting enzyme 2
113547458	ace2	angiotensin I converting enzyme 2	Pangasianodon hypophthalmus	striped catfish	310915	NC_047619.1:14789319-14801697	-	chr 25	PROTEIN_CODING	XM_026947811.2	transcript variant X3	2421	XM_026947811.2:182-2149	XP_026803612.1	isoform X2	655	angiotensin-converting enzyme 2
113547458	ace2	angiotensin I converting enzyme 2	Pangasianodon hypophthalmus	striped catfish	310915	NC_047619.1:14789319-14801697	-	chr 25	PROTEIN_CODING	XM_026947809.2	transcript variant X1	2704	XM_026947809.2:21-2438	XP_026803610.1	isoform X1	805	angiotensin-converting enzyme 2
113578258	ace2	angiotensin I converting enzyme 2	Electrophorus electricus	electric eel	8005	NC_049555.1:6315298-6326468	+	chr 21	PROTEIN_CODING	XM_027011410.2		2418	XM_027011410.2:1-2418	XP_026867211.2		805	angiotensin-converting enzyme 2
113614359	ACE2	angiotensin converting enzyme 2	Lagenorhynchus obliquidens	Pacific white-sided dolphin	90247	NW_020838038.1:2327044-2380921	+	chr Un	PROTEIN_CODING	XM_027095798.1	transcript variant X2	6064	XM_027095798.1:1570-3984	XP_026951599.1		804	angiotensin-converting enzyme 2
113614359	ACE2	angiotensin converting enzyme 2	Lagenorhynchus obliquidens	Pacific white-sided dolphin	90247	NW_020838038.1:2327044-2380921	+	chr Un	PROTEIN_CODING	XM_027095797.1	transcript variant X1	5411	XM_027095797.1:917-3331	XP_026951598.1		804	angiotensin-converting enzyme 2
113657143	ace2	angiotensin I converting enzyme 2	Tachysurus fulvidraco	yellow catfish	1234273	NW_020848000.1:1183768-1200585	-	chr Un	PROTEIN_CODING	XM_027168723.1		2711	XM_027168723.1:40-2460	XP_027024524.1		806	angiotensin-converting enzyme 2
113887087	ACE2	angiotensin converting enzyme 2	Bos indicus x Bos taurus	hybrid cattle	30522	NC_040105.1:13215530-13267424	-	chr X	PROTEIN_CODING	XM_027533926.1	transcript variant X1	2946	XM_027533926.1:286-2721	XP_027389727.1	isoform X1	811	angiotensin-converting enzyme 2
113887087	ACE2	angiotensin converting enzyme 2	Bos indicus x Bos taurus	hybrid cattle	30522	NC_040105.1:13215530-13267424	-	chr X	PROTEIN_CODING	XM_027533929.1	transcript variant X4	2815	XM_027533929.1:338-2590	XP_027389730.1	isoform X3	750	angiotensin-converting enzyme 2
113887087	ACE2	angiotensin converting enzyme 2	Bos indicus x Bos taurus	hybrid cattle	30522	NC_040105.1:13215530-13267424	-	chr X	PROTEIN_CODING	XM_027533927.1	transcript variant X2	2855	XM_027533927.1:195-2630	XP_027389728.1	isoform X1	811	angiotensin-converting enzyme 2
113887087	ACE2	angiotensin converting enzyme 2	Bos indicus x Bos taurus	hybrid cattle	30522	NC_040105.1:13215530-13267424	-	chr X	PROTEIN_CODING	XM_027533928.1	transcript variant X3	3550	XM_027533928.1:284-2698	XP_027389729.1	isoform X2	804	angiotensin-converting enzyme 2
113931501	ACE2	angiotensin converting enzyme 2	Zalophus californianus	California sea lion	9704	NC_045612.1:117436484-117475962	+	chr X	PROTEIN_CODING	XM_027609552.2	transcript variant X1	3305	XM_027609552.2:104-2524	XP_027465353.1		806	angiotensin-converting enzyme 2
113931501	ACE2	angiotensin converting enzyme 2	Zalophus californianus	California sea lion	9704	NC_045612.1:117436484-117475962	+	chr X	PROTEIN_CODING	XM_027609553.2	transcript variant X2	2899	XM_027609553.2:104-2524	XP_027465354.1		806	angiotensin-converting enzyme 2
113945162	ACE2	angiotensin converting enzyme 2	Corapipo altera	White-ruffed manakin	415028	NW_020884872.1:16845463-16878672	+	chr Un	PROTEIN_CODING	XM_027639017.1	transcript variant X1	3259	XM_027639017.1:174-2609	XP_027494818.1		811	angiotensin-converting enzyme 2
113945162	ACE2	angiotensin converting enzyme 2	Corapipo altera	White-ruffed manakin	415028	NW_020884872.1:16845463-16878672	+	chr Un	PROTEIN_CODING	XM_027639027.1	transcript variant X2	2873	XM_027639027.1:174-2609	XP_027494828.1		811	angiotensin-converting enzyme 2
113970285	ACE2	angiotensin converting enzyme 2	Neopelma chrysocephalum	saffron-crested tyrant-manakin	114329	NW_020897737.1:1402208-1435405	-	chr Un	PROTEIN_CODING	XM_027689064.1	transcript variant X2	2932	XM_027689064.1:174-2609	XP_027544865.1		811	angiotensin-converting enzyme 2
113970285	ACE2	angiotensin converting enzyme 2	Neopelma chrysocephalum	saffron-crested tyrant-manakin	114329	NW_020897737.1:1402208-1435405	-	chr Un	PROTEIN_CODING	XM_027689063.1	transcript variant X1	3320	XM_027689063.1:174-2609	XP_027544864.1		811	angiotensin-converting enzyme 2
113996841	ACE2	angiotensin converting enzyme 2	Pipra filicauda	Wire-tailed manakin	649802	NW_024103763.1:4814010-4838823	+	chr Un	PROTEIN_CODING	XM_027738174.2		2524	XM_027738174.2:1-2436	XP_027593975.1		811	angiotensin-converting enzyme 2
114022922	ACE2	angiotensin converting enzyme 2	Vombatus ursinus	common wombat	29139	NW_020954592.1:10650908-10715880	-	chr Un	PROTEIN_CODING	XM_027835355.1		2483	XM_027835355.1:1-2430	XP_027691156.1		809	angiotensin-converting enzyme 2
114066567	ACE2	angiotensin converting enzyme 2	Empidonax traillii	willow flycatcher	164674	NW_020955971.1:223088-256317	-	chr Un	PROTEIN_CODING	XM_027901351.1	transcript variant X2	2866	XM_027901351.1:180-2609	XP_027757152.1		809	angiotensin-converting enzyme 2
114066567	ACE2	angiotensin converting enzyme 2	Empidonax traillii	willow flycatcher	164674	NW_020955971.1:223088-256317	-	chr Un	PROTEIN_CODING	XM_027901350.1	transcript variant X1	3280	XM_027901350.1:180-2609	XP_027757151.1		809	angiotensin-converting enzyme 2
114101496	Ace2	angiotensin converting enzyme 2	Marmota flaviventris	yellow-bellied marmot	93162	NW_023144642.1:5062693-5108781	-	chr Un	PROTEIN_CODING	XM_027946507.1		2542	XM_027946507.1:89-2542	XP_027802308.1		817	angiotensin-converting enzyme 2
114143639	ace2	angiotensin I converting enzyme 2	Xiphophorus couchianus	Monterrey platyfish	32473	NC_040231.1:23733370-23742567	-	chr 4	PROTEIN_CODING	XM_028015870.1		3253	XM_028015870.1:38-2464	XP_027871671.1		808	angiotensin-converting enzyme 2
114218071	ACE2	angiotensin converting enzyme 2	Eumetopias jubatus	Steller sea lion	34886	NW_020998679.1:26789-65414	+	chr Un	PROTEIN_CODING	XM_028115021.1		2494	XM_028115021.1:1-2421	XP_027970822.1		806	angiotensin-converting enzyme 2
114433493	ace2	angiotensin I converting enzyme 2	Parambassis ranga	Indian glassy fish	210632	NC_041024.1:7477026-7523471	+	chr 3	PROTEIN_CODING	XM_028402087.1	transcript variant X2	4100	XM_028402087.1:530-2833	XP_028257888.1	isoform X2	767	angiotensin-converting enzyme 2
114433493	ace2	angiotensin I converting enzyme 2	Parambassis ranga	Indian glassy fish	210632	NC_041024.1:7477026-7523471	+	chr 3	PROTEIN_CODING	XM_028402086.1	transcript variant X1	3757	XM_028402086.1:64-2490	XP_028257887.1	isoform X1	808	angiotensin-converting enzyme 2
114460032	ace2	angiotensin I converting enzyme 2	Gouania willdenowi	blunt-snouted clingfish	441366	NC_041046.1:35625483-35640351	+	chr 3	PROTEIN_CODING	XM_028442079.1	transcript variant X2	2445	XM_028442079.1:88-2445	XP_028297880.1	isoform X2	785	angiotensin-converting enzyme 2
114460032	ace2	angiotensin I converting enzyme 2	Gouania willdenowi	blunt-snouted clingfish	441366	NC_041046.1:35625483-35640351	+	chr 3	PROTEIN_CODING	XM_028442074.1	transcript variant X1	2832	XM_028442074.1:86-2515	XP_028297875.1	isoform X1	809	angiotensin-converting enzyme 2
114504693	ACE2	angiotensin converting enzyme 2	Phyllostomus discolor	pale spear-nosed bat	89673	NC_050198.1:4351875-4395461	-	chr X	PROTEIN_CODING	XM_036016383.1		3713	XM_036016383.1:443-2863	XP_035872276.1		806	angiotensin-converting enzyme 2
114560278	ace2	angiotensin I converting enzyme 2	Perca flavescens	yellow perch	8167	NC_041331.1:17192090-17207439	+	chr 1	PROTEIN_CODING	XM_028585562.1		2480	XM_028585562.1:1-2463	XP_028441363.1		820	angiotensin-converting enzyme 2
114616697	Ace2	angiotensin converting enzyme 2	Grammomys surdaster		491861	NW_021604589.1:2682512-2733380	+	chr Un	PROTEIN_CODING	XM_028762128.1	transcript variant X1	3590	XM_028762128.1:331-2748	XP_028617961.1		805	angiotensin-converting enzyme 2
114616697	Ace2	angiotensin converting enzyme 2	Grammomys surdaster		491861	NW_021604589.1:2682512-2733380	+	chr Un	PROTEIN_CODING	XM_028762129.1	transcript variant X2	3443	XM_028762129.1:184-2601	XP_028617962.1		805	angiotensin-converting enzyme 2
114650276	ace2	angiotensin I converting enzyme 2	Erpetoichthys calabaricus	reedfish	27687	NC_041397.1:129760921-129866200	-	chr 4	PROTEIN_CODING	XM_028799807.1		3084	XM_028799807.1:61-2460	XP_028655640.1		799	angiotensin-converting enzyme 2
114705723	Ace2	angiotensin converting enzyme 2	Peromyscus leucopus	white-footed mouse	10041	NC_051083.1:29920286-29972215	-	chr X	PROTEIN_CODING	XM_028887776.2		3577	XM_028887776.2:341-2758	XP_028743609.1		805	angiotensin-converting enzyme 2
114791264	ace2	angiotensin I converting enzyme 2	Denticeps clupeoides	denticle herring	299321	NC_041711.1:15768785-15781276	-	chr 5	PROTEIN_CODING	XM_028981948.1		2705	XM_028981948.1:1-2433	XP_028837781.1		810	angiotensin-converting enzyme 2
114851880	ace2	angiotensin I converting enzyme 2	Betta splendens	Siamese fighting fish	158456	NC_040883.1:19495429-19502639	-	chr 3	PROTEIN_CODING	XM_029143737.2		3239	XM_029143737.2:1-2445	XP_028999570.1		814	angiotensin-converting enzyme 2
114905638	ACE2	angiotensin converting enzyme 2	Monodon monoceros	narwhal	40151	NW_021703779.1:13165358-13228530	-	chr Un	PROTEIN_CODING	XM_029239973.1	transcript variant X3	3735	XM_029239973.1:450-2864	XP_029095806.1		804	angiotensin-converting enzyme 2
114905638	ACE2	angiotensin converting enzyme 2	Monodon monoceros	narwhal	40151	NW_021703779.1:13165358-13228530	-	chr Un	PROTEIN_CODING	XM_029239972.1	transcript variant X2	4021	XM_029239972.1:736-3150	XP_029095805.1		804	angiotensin-converting enzyme 2
114905638	ACE2	angiotensin converting enzyme 2	Monodon monoceros	narwhal	40151	NW_021703779.1:13165358-13228530	-	chr Un	PROTEIN_CODING	XM_029239974.1	transcript variant X4	5167	XM_029239974.1:1882-4296	XP_029095807.1		804	angiotensin-converting enzyme 2
114905638	ACE2	angiotensin converting enzyme 2	Monodon monoceros	narwhal	40151	NW_021703779.1:13165358-13228530	-	chr Un	PROTEIN_CODING	XM_029239975.1	transcript variant X5	3486	XM_029239975.1:201-2615	XP_029095808.1		804	angiotensin-converting enzyme 2
114905638	ACE2	angiotensin converting enzyme 2	Monodon monoceros	narwhal	40151	NW_021703779.1:13165358-13228530	-	chr Un	PROTEIN_CODING	XM_029239971.1	transcript variant X1	7623	XM_029239971.1:4338-6752	XP_029095804.1		804	angiotensin-converting enzyme 2
115005777	ace2	angiotensin I converting enzyme 2	Cottoperca gobio		56716	NC_041357.1:13983795-13997784	+	chr 3	PROTEIN_CODING	XM_029427721.1		2424	XM_029427721.1:1-2424	XP_029283581.1		807	angiotensin-converting enzyme 2
115040988	ace2	angiotensin I converting enzyme 2	Echeneis naucrates	live sharksucker	173247	NC_042513.1:7160216-7168968	+	chr 3	PROTEIN_CODING	XM_029498206.1	transcript variant X1	2994	XM_029498206.1:1-2445	XP_029354066.1	isoform X1	814	angiotensin-converting enzyme 2
115040988	ace2	angiotensin I converting enzyme 2	Echeneis naucrates	live sharksucker	173247	NC_042513.1:7160216-7168968	+	chr 3	PROTEIN_CODING	XM_029498207.1	transcript variant X2	2967	XM_029498207.1:1-2418	XP_029354067.1	isoform X2	805	angiotensin-converting enzyme 2
115092404	ACE2	angiotensin converting enzyme 2	Rhinatrema bivittatum	two-lined caecilian	194408	NC_042619.1:219020881-219098828	-	chr 5	PROTEIN_CODING	XM_029603226.1	transcript variant X1	3638	XM_029603226.1:229-2676	XP_029459086.1	isoform X1	815	angiotensin-converting enzyme 2
115092404	ACE2	angiotensin converting enzyme 2	Rhinatrema bivittatum	two-lined caecilian	194408	NC_042619.1:219020881-219098828	-	chr 5	PROTEIN_CODING	XM_029603227.1	transcript variant X2	3551	XM_029603227.1:142-2589	XP_029459087.1	isoform X2	815	angiotensin-converting enzyme 2
115283909	ACE2	angiotensin converting enzyme 2	Suricata suricatta	meerkat	37032	NC_043717.1:11074168-11113445	-	chr X	PROTEIN_CODING	XM_029930396.1		3373	XM_029930396.1:116-2533	XP_029786256.1		805	angiotensin-converting enzyme 2
115334679	ACE2	angiotensin converting enzyme 2	Aquila chrysaetos chrysaetos		223781	NC_044026.1:19890929-19919838	-	chr 23	PROTEIN_CODING	XM_029999165.2	transcript variant X1	3426	XM_029999165.2:309-2738	XP_029855025.1		809	angiotensin-converting enzyme 2
115334679	ACE2	angiotensin converting enzyme 2	Aquila chrysaetos chrysaetos		223781	NC_044026.1:19890929-19919838	-	chr 23	PROTEIN_CODING	XM_041119559.1	transcript variant X2	3308	XM_041119559.1:191-2620	XP_040975493.1		809	angiotensin-converting enzyme 2
115356973	ace2	angiotensin I converting enzyme 2	Myripristis murdjan	pinecone soldierfish	586833	NC_043982.1:10663306-10673420	+	chr 3	PROTEIN_CODING	XM_030048292.1		2421	XM_030048292.1:1-2421	XP_029904152.1		806	angiotensin-converting enzyme 2
115389819	ace2	angiotensin I converting enzyme 2	Salarias fasciatus	jewelled blenny	181472	NC_043745.1:29469536-29479115	-	chr 1	PROTEIN_CODING	XM_030093397.1	transcript variant X2	2713	XM_030093397.1:1-2424	XP_029949257.1	isoform X2	807	angiotensin-converting enzyme 2
115389819	ace2	angiotensin I converting enzyme 2	Salarias fasciatus	jewelled blenny	181472	NC_043745.1:29469536-29479115	-	chr 1	PROTEIN_CODING	XM_030093392.1	transcript variant X1	2740	XM_030093392.1:1-2451	XP_029949252.1	isoform X1	816	angiotensin-converting enzyme 2
115469546	ACE2	angiotensin converting enzyme 2	Microcaecilia unicolor		1415580	NC_044034.1:360714133-360814367	+	chr 4	PROTEIN_CODING	XM_030202314.1		3200	XM_030202314.1:2-2437	XP_030058174.1		811	angiotensin-converting enzyme 2
115506976	ACE2	angiotensin converting enzyme 2	Lynx canadensis	Canada lynx	61383	NC_044321.2:11663654-11704779	-	chr X	PROTEIN_CODING	XM_030304979.1		3136	XM_030304979.1:362-2779	XP_030160839.1		805	angiotensin-converting enzyme 2
115558491	ace2	angiotensin I converting enzyme 2	Gadus morhua	Atlantic cod	8049	NC_044061.1:5345905-5361067	+	chr 14	PROTEIN_CODING	XM_030376670.1		3806	XM_030376670.1:223-2679	XP_030232530.1		818	angiotensin-converting enzyme 2
115580749	ace2	angiotensin I converting enzyme 2	Sparus aurata	gilthead seabream	8175	NC_044190.1:18073802-18091713	+	chr 4	PROTEIN_CODING	XM_030415376.1		3772	XM_030415376.1:16-2466	XP_030271236.1		816	LOW QUALITY PROTEIN: angiotensin-converting enzyme 2
115604077	ACE2	angiotensin converting enzyme 2	Strigops habroptila	Kakapo	2489341	NC_044278.2:46308909-46332922	+	chr 2	PROTEIN_CODING	XM_030476779.1		3179	XM_030476779.1:58-2493	XP_030332639.1		811	angiotensin-converting enzyme 2
115646320	ACE2	angiotensin converting enzyme 2	Gopherus evgoodei	Goodes thornscrub tortoise	1825980	NC_044322.1:137771057-137816913	-	chr 1	PROTEIN_CODING	XM_030552021.1		2480	XM_030552021.1:1-2427	XP_030407881.1		808	angiotensin-converting enzyme 2
115778215	ace2	angiotensin I converting enzyme 2	Archocentrus centrarchus	flier cichlid	63155	NC_044348.1:8854076-8864239	+	chr 3	PROTEIN_CODING	XM_030726279.1		2589	XM_030726279.1:14-2425	XP_030582139.1		803	angiotensin-converting enzyme 2
115810184	ace2	angiotensin I converting enzyme 2	Chanos chanos	milkfish	29144	NC_044498.1:14976246-14983356	-	chr 4	PROTEIN_CODING	XM_030772111.1		2415	XM_030772111.1:1-2415	XP_030627971.1		804	angiotensin-converting enzyme 2-like
115847896	ACE2	angiotensin converting enzyme 2	Globicephala melas	long-finned pilot whale	9731	NW_022135033.1:1828617-1881564	-	chr Un	PROTEIN_CODING	XM_030848131.1		4214	XM_030848131.1:919-3333	XP_030703991.1		804	angiotensin-converting enzyme 2
115907562	ACE2	angiotensin converting enzyme 2	Camarhynchus parvulus		87175	NC_044571.1:17542041-17566484	+	chr 1	PROTEIN_CODING	XM_030955525.1		2436	XM_030955525.1:7-2436	XP_030811385.1		809	angiotensin-converting enzyme 2
116054689	ace2	angiotensin I converting enzyme 2	Sander lucioperca	pikeperch	283035	NC_050175.1:29347201-29362047	+	chr 3	PROTEIN_CODING	XM_031306367.2		2815	XM_031306367.2:89-2515	XP_031162227.2		808	angiotensin-converting enzyme 2
116090418	Ace2	angiotensin converting enzyme 2	Mastomys coucha	southern multimammate mouse	35658	NC_045030.1:157629712-157681137	+	chr X	PROTEIN_CODING	XM_031370882.1		3831	XM_031370882.1:330-2750	XP_031226742.1		806	angiotensin-converting enzyme 2
116230727	ACE2	angiotensin converting enzyme 2	Phasianus colchicus	Ring-necked pheasant	9054	NW_022205391.1:1168832-1190800	+	chr Un	PROTEIN_CODING	XM_031596059.1		3104	XM_031596059.1:71-2497	XP_031451919.1		808	angiotensin-converting enzyme 2
116311736	ace2	angiotensin I converting enzyme 2	Oreochromis aureus		47969	NC_052942.1:15413959-15424279	+	chr 1	PROTEIN_CODING	XM_031728950.2		2890	XM_031728950.2:130-2595	XP_031584810.1		821	angiotensin-converting enzyme 2
116383207	ace2	angiotensin I converting enzyme 2	Anarrhichthys ocellatus	wolf-eel	433405	NW_022280036.1:14959774-14969420	-	chr Un	PROTEIN_CODING	XM_031846856.1		3158	XM_031846856.1:86-2533	XP_031702716.1		815	angiotensin-converting enzyme 2
116440212	ACE2	angiotensin converting enzyme 2	Corvus moneduloides	New Caledonian crow	1196302	NC_045477.1:106455524-106481814	-	chr 2	PROTEIN_CODING	XM_032100703.1		4142	XM_032100703.1:114-2549	XP_031956594.1		811	angiotensin-converting enzyme 2
116498237	ACE2	angiotensin converting enzyme 2	Aythya fuligula	tufted duck	219594	NC_045559.1:127834828-127858541	+	chr 1	PROTEIN_CODING	XM_032202495.1		3017	XM_032202495.1:56-2473	XP_032058386.1		805	LOW QUALITY PROTEIN: angiotensin-converting enzyme 2
116515126	ACE2	angiotensin converting enzyme 2	Thamnophis elegans	Western terrestrial garter snake	35005	NC_045551.1:21712209-21750944	+	chr 11	PROTEIN_CODING	XM_032227043.1		2716	XM_032227043.1:86-2572	XP_032082934.1		828	angiotensin-converting enzyme 2
116556688	ACE2	angiotensin converting enzyme 2	Sapajus apella	tufted capuchin	9515	NW_022436957.1:11377543-11426097	-	chr Un	PROTEIN_CODING	XM_032285963.1	transcript variant X1	3451	XM_032285963.1:168-2585	XP_032141854.1		805	angiotensin-converting enzyme 2
116556688	ACE2	angiotensin converting enzyme 2	Sapajus apella	tufted capuchin	9515	NW_022436957.1:11377543-11426097	-	chr Un	PROTEIN_CODING	XM_032285964.1	transcript variant X2	2900	XM_032285964.1:132-2549	XP_032141855.1		805	angiotensin-converting enzyme 2
116583680	ACE2	angiotensin converting enzyme 2	Mustela erminea	ermine	36723	NC_045635.1:11670779-11708797	-	chr X	PROTEIN_CODING	XM_032331786.1	transcript variant X1	3727	XM_032331786.1:438-2855	XP_032187677.1		805	angiotensin-converting enzyme 2
116583680	ACE2	angiotensin converting enzyme 2	Mustela erminea	ermine	36723	NC_045635.1:11670779-11708797	-	chr X	PROTEIN_CODING	XM_032331788.1	transcript variant X3	3491	XM_032331788.1:202-2619	XP_032187679.1		805	angiotensin-converting enzyme 2
116583680	ACE2	angiotensin converting enzyme 2	Mustela erminea	ermine	36723	NC_045635.1:11670779-11708797	-	chr X	PROTEIN_CODING	XM_032331787.1	transcript variant X2	3688	XM_032331787.1:399-2816	XP_032187678.1		805	angiotensin-converting enzyme 2
116622877	ACE2	angiotensin converting enzyme 2	Phoca vitulina	harbor seal	9720	NW_022589758.1:2067983-2105895	-	chr Un	PROTEIN_CODING	XM_032389615.1		2515	XM_032389615.1:71-2488	XP_032245506.1		805	angiotensin-converting enzyme 2
116669656	ace2	angiotensin I converting enzyme 2	Etheostoma spectabile	orangethroat darter	54343	NC_045733.1:15939980-15956144	-	chr 1	PROTEIN_CODING	XM_032499635.1		3007	XM_032499635.1:84-2510	XP_032355526.1		808	angiotensin-converting enzyme 2
116719116	ace2	angiotensin I converting enzyme 2	Xiphophorus hellerii	green swordtail	8084	NC_045675.1:23532129-23543632	-	chr 4	PROTEIN_CODING	XM_032561507.1		2724	XM_032561507.1:39-2465	XP_032417398.1		808	angiotensin-converting enzyme 2
116747656	ACE2	angiotensin converting enzyme 2	Phocoena sinus	vaquita	42100	NC_045784.1:12740597-12805289	-	chr X	PROTEIN_CODING	XM_032620113.1	transcript variant X3	4120	XM_032620113.1:835-3249	XP_032476004.1	isoform X1	804	angiotensin-converting enzyme 2
116747656	ACE2	angiotensin converting enzyme 2	Phocoena sinus	vaquita	42100	NC_045784.1:12740597-12805289	-	chr X	PROTEIN_CODING	XM_032620110.1	transcript variant X1	4224	XM_032620110.1:939-3353	XP_032476001.1	isoform X1	804	angiotensin-converting enzyme 2
116747656	ACE2	angiotensin converting enzyme 2	Phocoena sinus	vaquita	42100	NC_045784.1:12740597-12805289	-	chr X	PROTEIN_CODING	XM_032620111.1	transcript variant X2	4278	XM_032620111.1:993-3407	XP_032476002.1	isoform X1	804	angiotensin-converting enzyme 2
116747656	ACE2	angiotensin converting enzyme 2	Phocoena sinus	vaquita	42100	NC_045784.1:12740597-12805289	-	chr X	PROTEIN_CODING	XM_032620114.1	transcript variant X4	3247	XM_032620114.1:414-2378	XP_032476005.1	isoform X2	654	angiotensin-converting enzyme 2
